G7,0.3513,0.407,0.4329,0.4208,0.4021,0.3732,0.3577,0.3424,0.3328,0.3276,0.3235,0.3224,0.3268,0.3316,0.3339,0.3365,0.34,0.348,0.3576,0.3629,0.373,0.3836,0.3956,0.4077,0.4316,0.4362,0.4522,0.473,0.4921,0.5099,0.5315,0.5463,0.565,0.5785,0.5926,0.602,0.6211,0.6357,0.6531,0.6721,0.688,0.701,0.7191,0.7304,0.7446,0.7596,0.7736,0.7885,0.8027,0.817,0.8308,0.8451,0.8585,0.8702,0.8864,0.8998,0.9134,0.927,0.9405,0.9528,0.9666,0.9827,0.9926,1.0046,1.0153,1.0291,1.047,1.0585,1.0708,1.0872,1.0997,1.1114,1.1256,1.1378,1.1477,1.1574,1.1663,1.1796,1.1908,1.202,1.2056,1.2139,1.2216,1.2272,1.2336,1.2391,1.2458,1.2515,1.257,1.2621,1.2676,1.2722,1.2766,1.2816,1.2867,1.2906,1.2951,1.2988,1.3016,1.3054,1.3091,1.3121,1.3155,1.3176,1.3197,1.3238,1.3256,1.3273,1.3298,1.3309,1.3335,1.3341,1.3358,1.3367,1.3386,1.3392,1.3403,1.3419,1.3429,1.3432,1.3449,1.3458,1.3455,1.3471,1.346,1.3463
G8,0.2238,0.2315,0.2369,0.2395,0.2382,0.2332,0.2323,0.2338,0.2378,0.2416,0.245,0.2485,0.2533,0.257,0.2621,0.2678,0.2741,0.2819,0.2905,0.2977,0.3073,0.3155,0.3277,0.3376,0.3498,0.3652,0.3817,0.4001,0.4209,0.4399,0.4615,0.4796,0.4963,0.512,0.5293,0.5423,0.557,0.5714,0.5859,0.6001,0.6297,0.651,0.6715,0.6879,0.7056,0.7223,0.7386,0.7562,0.7715,0.7879,0.8021,0.8168,0.8312,0.8427,0.8453,0.8629,0.8786,0.8924,0.9076,0.9236,0.9396,0.9592,0.9675,0.9873,1.0028,1.0187,1.0306,1.0405,1.055,1.0679,1.0792,1.0874,1.0969,1.1076,1.1178,1.1256,1.1352,1.1439,1.1513,1.1596,1.1674,1.1745,1.1812,1.1881,1.1951,1.2018,1.2082,1.2148,1.2205,1.2254,1.2306,1.2365,1.2415,1.2463,1.2506,1.2544,1.2605,1.2638,1.2668,1.2718,1.2747,1.2788,1.2819,1.2871,1.2898,1.2928,1.2959,1.299,1.3005,1.3044,1.3075,1.3098,1.3123,1.3148,1.316,1.3187,1.3204,1.3223,1.3241,1.3259,1.3293,1.3306,1.3329,1.3345,1.3367,1.3385
G9,0.2429,0.2639,0.3009,0.3299,0.3344,0.329,0.33,0.3252,0.323,0.3246,0.3253,0.3253,0.3292,0.3321,0.3335,0.3398,0.3451,0.3545,0.3636,0.3712,0.3762,0.3838,0.3921,0.396,0.4041,0.4117,0.4185,0.4277,0.4411,0.4559,0.4738,0.4887,0.4987,0.5133,0.527,0.5399,0.5513,0.5627,0.5719,0.5831,0.5964,0.6078,0.6191,0.6308,0.646,0.656,0.6715,0.6831,0.696,0.7106,0.7243,0.7395,0.7532,0.7682,0.7845,0.8008,0.816,0.8304,0.8443,0.8576,0.869,0.881,0.8937,0.9063,0.9188,0.9316,0.9437,0.9558,0.9681,0.9798,0.9922,1.0037,1.0132,1.0241,1.035,1.0432,1.055,1.0638,1.0711,1.0784,1.0866,1.0932,1.1001,1.106,1.1121,1.1176,1.1222,1.128,1.1329,1.1373,1.1428,1.1478,1.1526,1.1561,1.1603,1.1638,1.1679,1.1727,1.174,1.1772,1.1805,1.1835,1.1868,1.1893,1.1913,1.1924,1.195,1.1972,1.1989,1.2017,1.2044,1.205,1.2047,1.2065,1.2078,1.2096,1.2114,1.2125,1.2146,1.2151,1.2177,1.2187,1.2198,1.2204,1.2217,1.2232
G10,0.164,0.1704,0.1824,0.1907,0.1987,0.2046,0.2066,0.2086,0.212,0.2154,0.2194,0.2223,0.2275,0.2336,0.2396,0.2469,0.2531,0.2615,0.2709,0.2812,0.2916,0.3034,0.3168,0.3301,0.3449,0.3635,0.3796,0.3982,0.4192,0.4443,0.466,0.4864,0.5125,0.5374,0.5605,0.581,0.5977,0.6145,0.6259,0.6416,0.656,0.6681,0.678,0.6914,0.7046,0.7166,0.7354,0.7405,0.7474,0.7636,0.7821,0.7968,0.8158,0.8237,0.8344,0.8419,0.861,0.874,0.8877,0.8998,0.9193,0.9317,0.9453,0.9579,0.9711,0.9821,0.99,1.0017,1.0143,1.024,1.0332,1.043,1.0508,1.0522,1.0578,1.0674,1.0742,1.0774,1.0919,1.0964,1.104,1.1099,1.119,1.1181,1.1262,1.1311,1.1435,1.1471,1.1527,1.158,1.1695,1.1748,1.1825,1.1891,1.1952,1.2091,1.2058,1.2143,1.2215,1.2255,1.2293,1.2394,1.2419,1.2493,1.2574,1.262,1.2671,1.275,1.2798,1.2813,1.2873,1.2933,1.3023,1.3028,1.3047,1.3131,1.3169,1.3192,1.3171,1.3154,1.3176,1.3183,1.3204,1.3209,1.3237,1.3304
G11,0.2603,0.285,0.3072,0.3238,0.3394,0.3551,0.3696,0.381,0.3865,0.3956,0.3977,0.3999,0.4076,0.4124,0.4184,0.4246,0.4322,0.4385,0.4548,0.4582,0.4755,0.4908,0.5067,0.5253,0.539,0.5539,0.5732,0.5992,0.6142,0.6316,0.6579,0.673,0.6864,0.7035,0.7126,0.7255,0.7339,0.7483,0.7586,0.7773,0.785,0.8039,0.8033,0.8181,0.8283,0.8256,0.8429,0.8481,0.849,0.8625,0.8744,0.8894,0.8977,0.9056,0.9161,0.9242,0.94,0.9544,0.9655,0.9789,0.99,0.9926,1.0027,1.0148,1.0241,1.0346,1.0348,1.044,1.0509,1.058,1.0629,1.0712,1.0744,1.0717,1.0738,1.0766,1.0814,1.0823,1.0871,1.0897,1.0964,1.0993,1.1007,1.1015,1.1058,1.1075,1.1147,1.1156,1.1162,1.1203,1.1297,1.1349,1.1382,1.1396,1.1392,1.149,1.1432,1.1511,1.156,1.159,1.1571,1.1624,1.1666,1.1693,1.1726,1.1734,1.1789,1.1885,1.1859,1.1904,1.192,1.2001,1.2067,1.2033,1.2074,1.2185,1.2218,1.2263,1.2296,1.2288,1.2343,1.2332,1.2377,1.2389,1.2418,1.2418
G12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2,0.1677,0.172,0.1745,0.1798,0.1817,0.1858,0.1917,0.2232,0.2004,0.2289,0.2049,0.2092,0.2197,0.2208,0.2235,0.2312,0.2377,0.2494,0.2569,0.2697,0.2784,0.2907,0.3059,0.3223,0.3399,0.3604,0.3827,0.4092,0.4339,0.4617,0.4905,0.5182,0.5449,0.5716,0.6031,0.6339,0.6727,0.7021,0.73,0.7553,0.7835,0.8155,0.8495,0.8846,0.9237,0.9617,1.0001,1.04,1.0715,1.0897,1.0965,1.1208,1.1476,1.1814,1.204,1.2315,1.2567,1.2805,1.3033,1.3239,1.3444,1.3616,1.3795,1.393,1.4007,1.4111,1.4193,1.4297,1.4375,1.4468,1.4466,1.4568,1.4617,1.4652,1.4657,1.47,1.47,1.473,1.4751,1.4804,1.422,1.4322,1.4369,1.4391,1.4314,1.4234,1.4142,1.406,1.3985,1.3936,1.391,1.389,1.3872,1.3907,1.5321,1.5157,1.5218,1.5085,1.5118,1.533,1.5239,1.5328,1.5258,1.5362,1.5348,1.5231,1.5353,1.5102,1.4985,1.5446,1.5209,1.5433,1.4924,1.5281,1.5484,1.5157,1.5256,1.546,1.5434,1.552,1.5382,1.531,1.5042,1.5382,1.5344,1.551
H3,0.1552,0.175,0.1917,0.2114,0.2163,0.2211,0.2234,0.2226,0.226,0.2325,0.2389,0.2399,0.249,0.2556,0.2657,0.2711,0.277,0.2842,0.2942,0.3019,0.3107,0.3179,0.3297,0.3409,0.3538,0.3701,0.3863,0.4056,0.4267,0.4493,0.477,0.5035,0.5329,0.5636,0.5965,0.6337,0.6667,0.7024,0.7414,0.7706,0.7996,0.8265,0.856,0.8919,0.9318,0.9773,1.0187,1.0575,1.0927,1.1199,1.1311,1.1527,1.1796,1.2046,1.2297,1.2572,1.2818,1.3066,1.327,1.3459,1.362,1.3751,1.3864,1.3986,1.4112,1.4254,1.4353,1.4443,1.4512,1.4557,1.4584,1.46,1.4615,1.4647,1.4655,1.4674,1.466,1.4709,1.4732,1.4682,1.466,1.461,1.4474,1.4402,1.43,1.4274,1.4189,1.4107,1.406,1.4009,1.3951,1.3874,1.3791,1.3741,1.3707,1.3672,1.363,1.3589,1.3544,1.3551,1.3549,1.3582,1.3552,1.3461,1.3459,1.3421,1.3422,1.3376,1.3334,1.3285,1.3242,1.3221,1.3186,1.3173,1.3161,1.3094,1.3049,1.3028,1.302,1.3004,1.2957,1.2938,1.2906,1.2865,1.2845,1.2831
H4,0.1089,0.1117,0.1148,0.1169,0.1186,0.1202,0.1232,0.126,0.1298,0.1338,0.1388,0.1437,0.1498,0.1553,0.1573,0.1588,0.1603,0.1633,0.1692,0.1734,0.1798,0.1837,0.1924,0.2023,0.2127,0.2239,0.2328,0.2448,0.2557,0.2674,0.2806,0.2975,0.3143,0.3327,0.3516,0.3679,0.3854,0.4045,0.4271,0.4521,0.4677,0.4809,0.4997,0.5175,0.538,0.5557,0.5736,0.587,0.5943,0.598,0.6074,0.6202,0.6325,0.6559,0.6781,0.7016,0.7273,0.7499,0.774,0.7933,0.8091,0.8247,0.8413,0.8616,0.8792,0.902,0.9193,0.9396,0.9636,0.9828,1.0002,1.0198,1.0392,1.059,1.0773,1.0978,1.0987,1.0992,1.1084,1.1192,1.1327,1.1475,1.1618,1.1771,1.191,1.2085,1.223,1.2365,1.2476,1.2591,1.2728,1.2885,1.2961,1.3078,1.3158,1.3249,1.3289,1.3413,1.3493,1.3539,1.354,1.3549,1.3509,1.3511,1.3522,1.3531,1.3495,1.3461,1.3464,1.346,1.3455,1.3472,1.3461,1.3437,1.3455,1.344,1.3429,1.3409,1.3412,1.3406,1.3371,1.3382,1.3352,1.3338,1.3308,1.3314
H5,0.129,0.1339,0.1389,0.1444,0.149,0.1537,0.1565,0.1587,0.1601,0.1629,0.1665,0.1692,0.1722,0.175,0.1791,0.1829,0.1883,0.1955,0.2039,0.2106,0.2198,0.2286,0.2416,0.2543,0.2697,0.2908,0.3098,0.3317,0.3556,0.3824,0.4138,0.4505,0.4856,0.5276,0.5642,0.6066,0.6419,0.6787,0.7192,0.7464,0.7817,0.8161,0.8538,0.8919,0.9279,0.9665,0.9951,1.0183,1.0432,1.0758,1.1058,1.1412,1.171,1.1984,1.2217,1.2213,1.2181,1.227,1.2407,1.2566,1.2729,1.2887,1.3077,1.3286,1.3462,1.3625,1.3803,1.3961,1.4124,1.4304,1.4431,1.4609,1.4888,1.5072,1.5255,1.5465,1.5592,1.5715,1.5891,1.601,1.611,1.6233,1.6328,1.6419,1.6488,1.6557,1.66,1.6638,1.6674,1.6702,1.671,1.675,1.677,1.6805,1.683,1.6877,1.6902,1.6948,1.6977,1.7012,1.7015,1.7095,1.711,1.7138,1.7137,1.712,1.71,1.7018,1.6973,1.6942,1.6934,1.6991,1.7054,1.7136,1.7247,1.7349,1.7405,1.7442,1.7449,1.7437,1.7399,1.7385,1.7332,1.729,1.7204,1.7147
H6,0.1239,0.1265,0.131,0.1348,0.1376,0.1412,0.1463,0.149,0.1517,0.1551,0.1583,0.1603,0.1619,0.1647,0.1678,0.1707,0.1759,0.1807,0.1889,0.1952,0.2026,0.2098,0.2205,0.2308,0.2413,0.2556,0.2688,0.2823,0.2992,0.317,0.3394,0.3599,0.3776,0.3967,0.4184,0.443,0.4578,0.4747,0.5001,0.5137,0.5383,0.5598,0.5853,0.6112,0.6368,0.6682,0.6914,0.7146,0.7334,0.754,0.7794,0.8045,0.8242,0.8456,0.8672,0.8888,0.9083,0.912,0.9115,0.9174,0.9263,0.9377,0.955,0.9686,0.9816,0.9971,1.0114,1.0239,1.0382,1.0517,1.0642,1.0769,1.0896,1.1014,1.1075,1.1201,1.1275,1.1356,1.1457,1.1521,1.1586,1.1652,1.1696,1.1754,1.1782,1.1851,1.1906,1.1963,1.2015,1.2081,1.2137,1.219,1.2239,1.2296,1.2346,1.2423,1.2453,1.2516,1.2568,1.2632,1.2642,1.2752,1.2784,1.285,1.2982,1.3021,1.3128,1.3273,1.3418,1.3538,1.3633,1.3737,1.3817,1.3842,1.3907,1.4018,1.4049,1.4114,1.4151,1.416,1.4194,1.4182,1.419,1.4192,1.4188,1.4265
H7,0.1356,0.1383,0.1468,0.1558,0.1601,0.1702,0.179,0.1821,0.1884,0.1961,0.1974,0.2087,0.2129,0.2164,0.2212,0.2254,0.2301,0.2344,0.2404,0.2456,0.2542,0.2589,0.2699,0.2767,0.2884,0.2993,0.3114,0.3231,0.3364,0.3497,0.366,0.3804,0.3953,0.409,0.4206,0.4329,0.4428,0.4509,0.4602,0.4659,0.4765,0.4856,0.5012,0.5129,0.5201,0.5287,0.5424,0.5591,0.5684,0.5815,0.5936,0.6029,0.6157,0.6296,0.6456,0.6597,0.6724,0.6885,0.701,0.7185,0.732,0.749,0.7605,0.7748,0.7862,0.7998,0.8105,0.8252,0.8387,0.8504,0.8636,0.877,0.8891,0.9034,0.9149,0.9307,0.9436,0.9563,0.9691,0.9812,0.9918,1.0031,1.012,1.0235,1.0327,1.042,1.0517,1.0606,1.0684,1.0777,1.0854,1.0922,1.0986,1.1045,1.1123,1.1178,1.1231,1.1296,1.1345,1.1403,1.145,1.1508,1.155,1.1598,1.164,1.1689,1.1732,1.1771,1.1821,1.1869,1.1899,1.1953,1.1985,1.2026,1.2061,1.2103,1.2136,1.2182,1.2214,1.2237,1.2286,1.2322,1.2348,1.2381,1.2405,1.2404
H8,0.2304,0.2063,0.2014,0.2158,0.2238,0.2218,0.2181,0.2145,0.216,0.2188,0.221,0.2229,0.2266,0.2288,0.231,0.2339,0.2374,0.2397,0.2454,0.2493,0.2532,0.2567,0.2634,0.27,0.2751,0.2842,0.2904,0.2989,0.3069,0.3158,0.3279,0.3372,0.3482,0.3576,0.3673,0.3777,0.3859,0.394,0.4035,0.4109,0.419,0.4269,0.4361,0.4452,0.456,0.4651,0.474,0.4839,0.4942,0.5053,0.5171,0.5265,0.5368,0.5461,0.5632,0.5727,0.5846,0.5986,0.61,0.6262,0.6392,0.6499,0.6628,0.6768,0.6887,0.7006,0.7106,0.7225,0.7334,0.7441,0.7541,0.765,0.7753,0.7851,0.7948,0.8068,0.8167,0.8272,0.8404,0.8516,0.8626,0.8744,0.8859,0.8981,0.9098,0.9219,0.9344,0.9475,0.9582,0.9684,0.9759,0.982,0.988,0.994,1.0005,1.0053,1.009,1.0173,1.0204,1.0247,1.0267,1.0253,1.0264,1.0283,1.0302,1.0325,1.0353,1.0378,1.0407,1.0418,1.0438,1.0457,1.0466,1.0479,1.0497,1.0516,1.0522,1.0545,1.056,1.0567,1.0574,1.0601,1.0583,1.0608,1.0619,1.0625
H9,0.1516,0.1639,0.1797,0.197,0.2026,0.1973,0.2008,0.2065,0.2091,0.213,0.2164,0.2158,0.2186,0.2162,0.2179,0.2239,0.2251,0.2296,0.2369,0.2403,0.2446,0.2465,0.254,0.2612,0.2664,0.2804,0.2868,0.2952,0.3064,0.3163,0.3291,0.3402,0.3508,0.3603,0.3686,0.3774,0.3857,0.393,0.4008,0.4068,0.4129,0.4185,0.4262,0.434,0.4402,0.4482,0.4582,0.4649,0.4741,0.4844,0.4944,0.5037,0.5133,0.5218,0.5319,0.5411,0.5525,0.5614,0.5702,0.58,0.5906,0.5992,0.6104,0.6192,0.628,0.6376,0.6474,0.6539,0.6632,0.6696,0.6783,0.687,0.6934,0.7001,0.7079,0.7163,0.7229,0.73,0.7378,0.7447,0.7514,0.758,0.7652,0.7707,0.7765,0.783,0.7893,0.7945,0.8,0.8051,0.8094,0.8131,0.8187,0.8219,0.827,0.831,0.834,0.8378,0.841,0.8442,0.8473,0.8514,0.8539,0.8573,0.8607,0.8638,0.8667,0.8688,0.8728,0.8748,0.8774,0.8789,0.8816,0.8833,0.8852,0.888,0.8902,0.8926,0.8945,0.896,0.8986,0.9007,0.9029,0.9035,0.9052,0.9069
H10,0.1309,0.1342,0.1371,0.1403,0.144,0.1477,0.1497,0.1511,0.1528,0.1544,0.1565,0.1592,0.1613,0.1641,0.1669,0.1716,0.1778,0.1835,0.1882,0.1951,0.2016,0.2105,0.2192,0.2296,0.2413,0.2532,0.267,0.2822,0.298,0.315,0.3309,0.3461,0.359,0.3717,0.3816,0.39,0.402,0.4093,0.4143,0.4247,0.4336,0.4434,0.4452,0.4615,0.4796,0.4742,0.5108,0.5061,0.5076,0.5315,0.5318,0.543,0.5512,0.5606,0.5705,0.5798,0.5917,0.601,0.603,0.6066,0.6131,0.6182,0.6235,0.6299,0.6356,0.6395,0.6416,0.6432,0.6507,0.6551,0.6534,0.6607,0.6676,0.6637,0.6598,0.6664,0.6729,0.6729,0.6766,0.6796,0.6833,0.6869,0.6926,0.6901,0.6944,0.7015,0.7017,0.7031,0.7071,0.7047,0.7136,0.7122,0.7169,0.7198,0.7217,0.7286,0.727,0.7403,0.7383,0.7371,0.7397,0.7451,0.7434,0.7547,0.7601,0.7567,0.7581,0.7586,0.7579,0.7597,0.7698,0.7739,0.7784,0.7686,0.7663,0.7768,0.783,0.7814,0.7802,0.7722,0.7842,0.779,0.776,0.7785,0.7848,0.7889
H11,0.1926,0.2063,0.2456,0.2676,0.2782,0.2819,0.2865,0.2887,0.2914,0.2944,0.298,0.3025,0.3065,0.3106,0.3154,0.321,0.3271,0.3291,0.3332,0.3347,0.3346,0.3416,0.3485,0.3589,0.3653,0.3718,0.376,0.3916,0.4024,0.4145,0.4342,0.4486,0.4678,0.4779,0.4996,0.5209,0.5356,0.5513,0.5664,0.582,0.6004,0.6101,0.6244,0.637,0.6507,0.6669,0.6744,0.6804,0.6847,0.6903,0.6995,0.7133,0.7134,0.7158,0.7266,0.7251,0.7328,0.7327,0.735,0.7466,0.7449,0.7497,0.7559,0.7633,0.7703,0.7784,0.7748,0.785,0.7916,0.7971,0.8,0.8063,0.8083,0.8115,0.8099,0.8126,0.8152,0.8226,0.8295,0.8313,0.8398,0.8454,0.8464,0.8417,0.8455,0.8493,0.8554,0.8563,0.8529,0.8555,0.8603,0.8593,0.8593,0.8644,0.8696,0.8763,0.8732,0.8809,0.8837,0.8946,0.8874,0.8918,0.8957,0.8968,0.9052,0.9094,0.9112,0.9175,0.9123,0.9077,0.9129,0.9213,0.9256,0.9237,0.9211,0.9331,0.9321,0.9355,0.9302,0.9267,0.9327,0.9274,0.9256,0.9329,0.9318,0.9333
H12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End Time,,,,2025-07-11 10:40:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
